ENSMUSG00000021943	7.09568239728844e-26	1.38445987769813e-16	0.980126944433248	0.0198715639996675	8.7891745381561e-216	1.49156708408728e-06
ENSMUSG00000018819	4.86935816989553e-11	1.62955601054833e-18	0.999768431917486	0.000231558162692504	8.65564584005831e-142	9.87112792103782e-09
ENSMUSG00000040212	4.39089884740361e-27	9.14814896732549e-18	0.99777659604611	0.00222332679162134	3.3687828099955e-281	7.71622682383789e-08
ENSMUSG00000000204	2.90476466178972e-46	4.87655049287739e-16	0.90664531618914	0.0933499838692149	0	4.6999416445179e-06
ENSMUSG00000003541	4.08440959337199e-52	1.97642558659862e-16	0.93458768690345	0.0654103934427335	0	1.91965381653278e-06
ENSMUSG00000074813	0.596833491919042	4.05349087832673e-19	0.403117405933136	4.90992819323195e-05	2.16061046212488e-42	2.86589052904252e-09
ENSMUSG00000000290	1.6129170861598e-13	1.24974576555539e-18	0.999774638420161	0.000225353594785941	2.17755183158353e-171	7.98489185017038e-09
ENSMUSG00000044456	0.00617903007472137	8.25721983041613e-19	0.993707484010874	0.000113480257388956	8.26842020761269e-68	5.65701544084699e-09
ENSMUSG00000002885	1.35210762182065e-31	5.97543688428799e-18	0.998571255581931	0.00142870789921187	0	3.65188574812132e-08
ENSMUSG00000029304	0	7.3929161645555e-09	5.29813327386621e-254	3.47411263490264e-08	0	0.999999957865958
ENSMUSG00000021281	3.37326586555252e-12	9.25855167576387e-19	0.999819231219403	0.000180762472764368	3.73251192425087e-157	6.30445947207545e-09
ENSMUSG00000030707	0.993847711494096	7.04217345248917e-21	0.00615149350015719	7.94953515703396e-07	1.00318524832265e-24	5.22310536816839e-11
ENSMUSG00000091553	0.184837923386684	7.12249468208952e-19	0.815068296204024	9.37753605164259e-05	4.26520575027831e-55	5.04877510624444e-09
ENSMUSG00000020905	0.998698946107393	2.03225946631011e-21	0.00130082692236477	2.2695243709317e-07	9.55500879457423e-13	1.6849400842333e-11
ENSMUSG00000035486	2.11351205355864e-85	5.89748486757855e-15	0.00629559977564395	0.993631979642333	0	7.24205820169569e-05
ENSMUSG00000043903	6.12139732032934e-90	3.88676638593793e-15	0.211880133101539	0.788102853636648	0	1.70132618093045e-05
ENSMUSG00000033788	3.4101038667737e-38	1.75894831629634e-17	0.996445872544173	0.00355403285546912	0	9.4600357434283e-08
ENSMUSG00000027656	1.48635419790213e-09	1.20705718215135e-18	0.999819088041382	0.00018090291524982	1.2264222521011e-129	7.55701369515176e-09
ENSMUSG00000020901	0.999438259741228	9.52717755810877e-22	0.000561637920608685	1.01704772663828e-07	6.25562782205094e-10	7.82770792476339e-12
ENSMUSG00000037411	0	4.27992066578522e-10	0	1.11591473665362e-161	0	0.999999999572008
ENSMUSG00000026822	0	4.56573860517748e-05	0	0	0	0.999954342613948
ENSMUSG00000009687	8.8573088882194e-19	2.80074997014119e-18	0.999382148495899	0.00061782938492106	3.919887438258e-212	2.21191794735763e-08
ENSMUSG00000000489	7.19387685501282e-32	1.06568708151784e-17	0.998117401943216	0.00188254137529661	0	5.66814869214836e-08
ENSMUSG00000071713	6.25584175379966e-12	1.15185714116921e-18	0.99980286494686	0.000197127724633454	3.08672960262264e-156	7.32225102196448e-09
ENSMUSG00000035929	0	9.63067678088569e-14	6.97028807624853e-30	0.998589211104277	0	0.00141078889562695
ENSMUSG00000056071	0.945337864381846	1.1309578597108e-19	0.0546491455072006	1.29891436303972e-05	2.07788103467963e-27	9.67323267165263e-10
ENSMUSG00000032643	0.953896966634977	4.16222141685482e-20	0.0460978498699804	5.18318685437229e-06	1.35317173136337e-32	3.08187770662429e-10
ENSMUSG00000021998	4.95657596001318e-56	2.15540893131543e-16	0.945980064229023	0.0540185989069306	0	1.33686404589966e-06
ENSMUSG00000032776	0.996879814997436	3.95018014843495e-21	0.00311972741031237	4.57560797565629e-07	1.45827736654562e-16	3.14537201782799e-11
ENSMUSG00000064080	0	0.989646401884054	0	0	0	0.0103535981159459
ENSMUSG00000004665	2.68726192572255e-187	3.16642608465881e-15	4.18229311622503e-07	0.999983066450979	0	1.65153197058195e-05
ENSMUSG00000044716	0.892416006819766	5.39502656145178e-19	0.107531279382027	5.27089018570556e-05	4.17179548492465e-12	4.89217881432558e-09
ENSMUSG00000025473	0.000371549796540323	1.19109392813047e-18	0.999442814895	0.000185625640103308	5.0158533209298e-79	9.66835607179686e-09
ENSMUSG00000018927	1.66574358868909e-90	4.89752924942392e-15	0.0327476944690826	0.967216268262854	0	3.60372680587686e-05
ENSMUSG00000054203	0.99809419422064	3.92362193394169e-21	0.00190539710258817	4.08530210063049e-07	1.13909681608921e-10	3.26517074400535e-11
ENSMUSG00000018924	4.34170202041886e-07	1.42665064594225e-18	0.99976353008841	0.000236024322331213	7.55834188969208e-107	1.14190565618878e-08
ENSMUSG00000046223	5.73306053870145e-31	1.11936385498433e-17	0.997024505045539	0.00297539978965302	1.52268082276924e-308	9.51648076884957e-08
ENSMUSG00000047798	0.963308484666115	3.92683327691815e-20	0.0366864721701979	5.04284815609182e-06	6.68398086720427e-32	3.15531328995549e-10
ENSMUSG00000027460	0.994185011699764	5.97265294239432e-21	0.00581426401696233	7.2423682070804e-07	1.3382677588349e-23	4.64531137491823e-11
ENSMUSG00000066113	0	3.80501213228356e-09	7.68890633069715e-143	0.0212717217735521	0	0.978728274421436
ENSMUSG00000027962	0	3.77253480335333e-12	8.96310403152729e-82	0.955369368033946	0	0.0446306319622818
ENSMUSG00000028859	1.55261921050916e-09	1.77665227468146e-18	0.9996863454223	0.00031363842349657	3.45110899692717e-127	1.46015843532526e-08
ENSMUSG00000021950	0.0176960128756927	2.38885001697448e-18	0.982007586490912	0.000296379950186763	1.27868698941902e-47	2.06832083500988e-08
ENSMUSG00000029161	4.54399251161221e-16	2.26442167524669e-17	0.996974607489614	0.00302517353314295	1.73762586452545e-146	2.18977242940812e-07
ENSMUSG00000034394	0	6.53853961888877e-15	1.8020445678432e-17	0.999942455892688	0	5.75441073058731e-05
ENSMUSG00000032548	7.81284700039346e-140	2.84927738420365e-15	0.000419114734684796	0.99956554289475	0	1.53423705623153e-05
ENSMUSG00000078763	0.999111005356871	2.28824284225061e-21	0.00088871889027817	2.25333308217487e-07	5.04002354453328e-08	1.93074751036428e-11
ENSMUSG00000053175	1.85450019357192e-11	9.73364051136841e-19	0.999787736310821	0.000212255933895513	4.30070729056075e-147	7.73673885428149e-09
ENSMUSG00000049866	3.96874507171203e-143	5.10460292197385e-15	0.000205512327100272	0.999775430331471	0	1.90573414236061e-05
ENSMUSG00000030579	0.999192556798697	1.31806075843745e-21	0.000807304130472089	1.39060216960773e-07	1.52443926956847e-13	1.0461798538007e-11
ENSMUSG00000023805	1.30349081482004e-11	1.27919782802584e-18	0.999793742175381	0.000206249781885108	2.98266475350882e-146	8.02969883978663e-09
ENSMUSG00000015950	0.424711001360826	4.42721476060266e-19	0.575227911939533	6.10834576558441e-05	7.69924529991833e-51	3.24198469654843e-09
ENSMUSG00000063727	2.49275910919783e-34	4.68953482240647e-17	0.994461410562954	0.0055383619999198	0	2.27437125968145e-07
ENSMUSG00000043613	0.97964407687511	6.02152309559949e-20	0.0203496985096261	6.22408835134013e-06	2.37241247314465e-16	5.26912677279552e-10
ENSMUSG00000027832	0	1.69498054860929e-12	7.85662595019172e-58	0.962812606688821	0	0.0371873933094835
ENSMUSG00000041605	6.79924264261363e-19	4.74020388720509e-18	0.999366245924067	0.000633727800687617	3.02182652543003e-206	2.627524513186e-08
ENSMUSG00000028874	0.999559185680416	8.22720532797802e-22	0.000440729699189651	8.28053064508615e-08	1.80853276210928e-09	6.55498958254783e-12
ENSMUSG00000025582	1.9422287183199e-31	1.23939677135482e-17	0.997755209572362	0.00224471927733477	1.1922632324637e-310	7.11503037252775e-08
ENSMUSG00000037974	1.03035513248934e-44	4.4628710435151e-16	0.918573104431991	0.081422597971544	0	4.2975964644539e-06
ENSMUSG00000056758	0.110618457217504	9.6342771982415e-19	0.889244169506011	0.000137365422493827	2.70419684180404e-51	7.85399134917212e-09
ENSMUSG00000007888	0.801858196399647	1.97893985115968e-19	0.198115032724491	2.67692965083066e-05	3.47349807510597e-41	1.57935410775454e-09
ENSMUSG00000033107	0.977464038008792	4.36931303692049e-20	0.0225308479339615	5.1136738100251e-06	1.28700148373458e-19	3.83436630773294e-10
ENSMUSG00000029661	0	4.86928495009313e-09	1.84162589819282e-212	1.35283175492192e-05	0	0.999986466813166
ENSMUSG00000050700	3.38089238495409e-22	1.28313217073534e-16	0.984383149735359	0.0156155253776519	1.17310200617506e-183	1.32488698919878e-06
ENSMUSG00000004105	1.67188083021173e-232	3.54947807585339e-15	6.62815799189027e-10	0.99998370156292	0	1.62977742603676e-05
ENSMUSG00000058624	0.217293004422868	6.80037823783509e-19	0.782610772650997	9.62177431530769e-05	1.80501700841824e-54	5.18298171982982e-09
ENSMUSG00000049723	0.995244905777274	6.44466278855137e-22	0.000260105895657903	5.91103103144905e-08	0.00449492921162711	5.13108042257537e-12
ENSMUSG00000042254	1.32876309598663e-91	7.02814402575545e-15	0.00202392883126763	0.997893838723058	0	8.22324456674192e-05
ENSMUSG00000097789	5.03884633239971e-08	1.20604065841345e-18	0.999829710448987	0.000170231575181729	1.23323410647641e-115	7.58736827463682e-09
ENSMUSG00000030450	4.81510862965392e-56	4.74000408456022e-15	0.289106619020625	0.710837431496575	0	5.59494827953961e-05
ENSMUSG00000026288	0.994097506690584	5.66683718147472e-21	0.00590180711712821	6.86149430505745e-07	1.75441682551579e-25	4.28576601076293e-11
ENSMUSG00000029334	0.999661421735938	6.19878951692241e-22	0.000338443195243507	6.26878069910102e-08	7.23760404567269e-08	4.97086340559789e-12
ENSMUSG00000027858	7.84396548422381e-05	1.22183502479037e-18	0.999766866956011	0.000154685458411204	3.81927123174709e-83	7.93073583695877e-09
ENSMUSG00000029552	4.0143304695054e-12	9.66968905913466e-19	0.999823838257809	0.000176155548955656	8.42331750148166e-157	6.18922056100356e-09
ENSMUSG00000021678	2.74089230830787e-15	1.32024080611262e-18	0.999700687305643	0.000299302774469183	4.28174218058374e-186	9.91988522326752e-09
ENSMUSG00000042734	0.772689565605549	2.36839631123188e-19	0.227282233679079	2.81990328437515e-05	8.11377596947585e-39	1.6825286477799e-09
ENSMUSG00000026042	1.68649328738036e-141	1.51913451304194e-14	4.12042950184067e-05	0.999913187652492	0	4.56080524748197e-05
ENSMUSG00000024529	1.71661834104967e-50	5.74637550773329e-17	0.983270373252057	0.0167292677904576	0	3.58957485285389e-07
ENSMUSG00000017057	1.60482546163075e-35	4.8428803388605e-17	0.989489479899868	0.0105101138690482	0	4.06231084104518e-07
ENSMUSG00000038677	1.31107199631069e-71	6.08114105718226e-15	0.0420272698969106	0.957900058260555	0	7.26718425279438e-05
ENSMUSG00000036908	5.18023147301745e-07	9.77113251035038e-19	0.999854457033836	0.000145018610801037	1.51741389632303e-106	6.33221528878715e-09
ENSMUSG00000109244	0.99883662581064	1.41214126110599e-21	0.00116321698439451	1.57194133532333e-07	1.73496700924454e-16	1.08312866662671e-11
ENSMUSG00000026536	0.998525264145775	3.17393202543721e-21	0.00147443324923501	3.00670282908262e-07	1.91031476843834e-09	2.43924651679797e-11
ENSMUSG00000059336	1.36589752901102e-08	7.75989260592949e-19	0.999864733603506	0.000135247546334699	5.86354942425242e-125	5.19118375212532e-09
ENSMUSG00000039037	0.988196855439555	6.18205473824427e-20	0.011265227590895	5.48063447700063e-06	0.000532435786596835	5.48476225321521e-10
ENSMUSG00000075284	0.00116368284223118	7.79386954198816e-19	0.998724357661183	0.000111954184331404	7.28193846502988e-77	5.31225403524842e-09
ENSMUSG00000059901	0.894479587891698	1.16128978796208e-19	0.105507038546167	1.33727359751807e-05	8.34452188049816e-36	8.26160447969028e-10
ENSMUSG00000006731	0.0119425451894097	1.10712245098979e-18	0.987921908277705	0.000135539103697758	7.31473642336771e-63	7.42918716042475e-09
ENSMUSG00000031962	7.69360081481113e-65	4.29854319555419e-15	0.624863384711844	0.375119222268889	0	1.73930192628686e-05
ENSMUSG00000026180	0.925466665410386	1.64442756681522e-19	0.0745146811142632	1.86520724840845e-05	1.22876505615812e-28	1.40286714011848e-09
ENSMUSG00000023159	0.285444454182543	4.93139307435986e-22	0.000134003536593836	4.33029270320158e-08	0.714421498973773	4.16255730485111e-12
ENSMUSG00000029371	7.94756707526786e-24	1.91718405494692e-17	0.996456611347551	0.00354321022548026	2.661355602749e-236	1.78426968915986e-07
ENSMUSG00000022952	0	6.36802434900712e-12	1.86378333066054e-70	0.993772966005432	0	0.00622703398820017
ENSMUSG00000112023	0.96224173976973	5.18008243838082e-20	0.0377518601504004	6.39965223916922e-06	2.54729040755992e-30	4.27630608298189e-10
ENSMUSG00000028965	0.998615133435871	2.88639407552196e-21	0.00138459436561633	2.72029750953369e-07	1.46890963740553e-10	2.18705367312266e-11
ENSMUSG00000029379	6.57523143886746e-05	2.23839401172458e-18	0.99961063445187	0.000323593667770385	7.90447129831225e-79	1.95659706283859e-08
ENSMUSG00000035042	0.27878220452341	2.45378132228314e-18	0.720949535135082	0.000268238611903694	7.75558590042654e-32	2.1729604032496e-08
ENSMUSG00000046245	0.870285569758212	7.45914467059042e-22	0.000245724021541231	6.5473168204727e-08	0.129468640741076	6.00280801085868e-12
ENSMUSG00000017737	1.30428167530441e-71	1.31670041720695e-15	0.719610228309023	0.280383278805347	0	6.49288562892024e-06
ENSMUSG00000021822	8.33311316289868e-66	2.84030011038783e-16	0.914983486360223	0.0850149663986068	0	1.5472411699895e-06
ENSMUSG00000030786	0.949841161611546	5.3003024356712e-20	0.0501521008425546	6.7371307418841e-06	4.73540966813002e-35	4.15157290268116e-10
ENSMUSG00000060402	1.61966848919284e-08	2.34000657933898e-18	0.999728419629163	0.000271549831247748	3.47487857606152e-111	1.43429040401458e-08
ENSMUSG00000053338	0.00283177051712742	9.67865884105333e-24	1.85026231462463e-06	7.64692130026003e-10	0.997166378455785	8.05419554252658e-14
ENSMUSG00000071714	0.996984359395552	3.74199112979096e-21	0.00301522972061754	4.10855820659909e-07	3.36541407105089e-21	2.80097500416378e-11
ENSMUSG00000040152	0	1.06173681748009e-09	1.13392210224161e-242	6.98211224181804e-07	0	0.999999300727039
ENSMUSG00000073421	5.641929409834e-12	1.90468427430702e-18	0.999731205718839	0.00026878279989361	9.00522878418543e-148	1.14756257990545e-08
ENSMUSG00000020077	1.74119647633329e-39	5.01580685400438e-17	0.988211018143867	0.011788593313771	0	3.88542361685409e-07
ENSMUSG00000027947	0.995678646937624	5.65827072007241e-21	0.00432065227222173	7.00742028977111e-07	1.58086755192495e-18	4.8124853507072e-11
ENSMUSG00000046805	4.68787528873014e-33	9.72708005643231e-18	0.998067569393067	0.00193237765649368	0	5.29504392727799e-08
ENSMUSG00000028680	2.41765064741691e-05	3.96649113886804e-18	0.999451146642867	0.000524640327538123	1.37604901011291e-66	3.65231206953371e-08
ENSMUSG00000012428	0	2.87203653956134e-13	1.18455211444013e-53	0.996132838807779	0	0.00386716119193376
ENSMUSG00000064246	0	3.66545760102942e-10	0	2.78939423496812e-92	0	0.999999999633454
ENSMUSG00000070687	4.52240842159553e-12	2.43882116475479e-17	0.997355350639881	0.00264441843384573	3.24756445086024e-109	2.30921750693765e-07
ENSMUSG00000115009	0.00108398548527167	6.97241821461238e-24	1.19852469305722e-06	5.4362642876267e-10	0.99891481544635	5.85716286041078e-14
ENSMUSG00000024990	0.988646342080139	4.19040977297545e-20	0.0113496202418386	4.03593606688131e-06	1.37356615294296e-09	3.68389460350729e-10
ENSMUSG00000032363	0.999355321064536	9.1349253865812e-22	0.000644581824383567	9.71029639411068e-08	1.03472786075059e-12	7.08169269467973e-12
ENSMUSG00000039153	2.1605090868008e-06	9.08595001019676e-19	0.999862813581263	0.000135019941459988	2.58191409616492e-100	5.96819003461092e-09
ENSMUSG00000029771	0.999619608267824	6.08533624316916e-22	0.000380325694457677	6.26718584697195e-08	3.36109048282758e-09	4.76932058202193e-12
ENSMUSG00000005124	0.195678443342966	6.40142236371432e-19	0.804234633820966	8.6918256570551e-05	4.61474020515169e-51	4.5794973287944e-09
ENSMUSG00000054871	0.99967400163146	5.74816779201144e-22	0.000300322410191345	5.81906735863937e-08	2.56177629867195e-05	4.68865253194674e-12
ENSMUSG00000038067	8.98140336915591e-52	1.53346305303612e-15	0.722031240346627	0.277952183143941	0	1.65765094303932e-05
ENSMUSG00000031444	0.984240209132264	6.30692216081285e-22	0.000249806893986022	5.80292981785326e-08	0.0155099259393802	5.07143366777657e-12
ENSMUSG00000025491	0	1.62509993333596e-11	8.20889670239289e-81	0.854490685468888	0	0.145509314514861
ENSMUSG00000030144	0.829435699516101	1.15955910955204e-21	0.000335814643397711	1.02840857603486e-07	0.170228382989931	9.71254492826787e-12
ENSMUSG00000032487	1.39454457335919e-170	4.61904757871925e-15	1.09576912556731e-07	0.999942040854056	0	5.7849569026892e-05
ENSMUSG00000038642	1.16509806781917e-148	9.73565949931034e-15	3.59604037221727e-05	0.999933561532754	0	3.04780635136325e-05
ENSMUSG00000042357	0.0223001439721363	4.06121190347208e-23	9.61934229656294e-06	3.38593675190178e-09	0.977690233299292	3.38267662926208e-13
ENSMUSG00000019194	0.999490812841564	4.59162380974053e-22	0.000234856126607663	4.60179880617566e-08	0.000274285010105682	3.73491106071002e-12
ENSMUSG00000078532	0.999317098274834	1.06391746652808e-21	0.000682784456896983	1.17213942380634e-07	4.55511952022128e-11	8.77580184245027e-12
ENSMUSG00000064147	0.966677387386804	7.34606549511018e-22	0.000278626537462844	6.77374412683696e-08	0.0330439183323074	5.98418453529106e-12
ENSMUSG00000002289	1.05967323410103e-207	3.00065791938524e-15	2.00207754603499e-08	0.999982728126282	0	1.725185293906e-05
ENSMUSG00000025650	1.56025765235818e-244	3.29467159470308e-14	7.55678587385571e-12	0.999924931299314	0	7.50686930965192e-05
ENSMUSG00000067212	0.997200805015558	3.72847314378434e-21	0.00279878924041939	4.05715657776259e-07	3.03733680057946e-17	2.8365021502503e-11
ENSMUSG00000019122	3.2027212432071e-07	2.54200178807063e-18	0.999627884952191	0.000371773884387593	9.07305802546704e-104	2.08912975177751e-08
ENSMUSG00000020641	0.826677130470248	4.85826611016764e-19	0.173268722842915	5.41423474103484e-05	1.22560953797757e-22	4.33942696254851e-09
ENSMUSG00000056529	0.999103390934828	7.55418286231142e-22	0.000318222210817548	7.2812741038455e-08	0.000578314035385305	6.22863803618252e-12
ENSMUSG00000031343	0.967132788348134	1.44102326483221e-19	0.032853010623303	1.41988426177494e-05	8.87670315755266e-10	1.29827516232635e-09
ENSMUSG00000068246	0.998755517862319	2.52727113875904e-21	0.00124423954998313	2.41840220479161e-07	7.28127262770692e-10	1.93502528032928e-11
ENSMUSG00000056054	0.998052114069494	2.29652606024243e-21	0.00066080821030265	2.0754713548455e-07	0.0012868701536246	1.94435492519061e-11
ENSMUSG00000049103	0.987746264714312	1.75821721616072e-20	0.0122517375499743	1.99759820331018e-06	6.34715015234454e-27	1.37510055632351e-10
ENSMUSG00000031075	6.24342473682613e-13	3.68958011579837e-18	0.999566716560961	0.000433261885106202	3.30438729930378e-149	2.15533087262265e-08
ENSMUSG00000026656	8.92926969743652e-06	9.85664004934822e-19	0.999839277339604	0.00015178644515615	1.09042427495864e-98	6.94554253495898e-09
ENSMUSG00000026073	0.998152820595778	3.70887695451321e-21	0.00184678797534893	3.91398078972818e-07	1.77410631243535e-14	3.07767817478421e-11
ENSMUSG00000053158	0.998874591558816	1.29321256105544e-21	0.00112526082660965	1.47604556057393e-07	1.98141484346296e-16	1.00177108698983e-11
ENSMUSG00000061878	7.56725461534326e-10	2.69131469515013e-18	0.999552198919311	0.000447777159813903	1.374308088954e-112	2.31641494985481e-08
ENSMUSG00000021804	0.00294225880198441	9.9885274387029e-18	0.996096807453623	0.000960842038711511	8.98851296560258e-37	9.17056808930991e-08
ENSMUSG00000043099	0.995692384957596	6.16521102862304e-21	0.00430697203582994	6.4296117538722e-07	3.87401031656114e-20	4.53983147521062e-11
ENSMUSG00000029581	7.41500647299749e-44	5.07946670161042e-17	0.990995977731732	0.00900377156227357	0	2.50705994390886e-07
ENSMUSG00000024737	0.999689301060909	5.6985270213277e-22	0.000310443728786982	5.80311830468315e-08	1.97174517351777e-07	4.60374168381007e-12
ENSMUSG00000004885	0.00132540128733716	1.54587994027327e-18	0.998447135622854	0.00022745010579615	6.48875420579401e-71	1.29840125268283e-08
ENSMUSG00000046240	0.0143186216938749	4.50719716855793e-22	6.08786104955664e-05	3.4921619631881e-08	0.985620464770116	3.8937581046374e-12
ENSMUSG00000109917	0.862322784340032	5.65718814770599e-22	0.000213310865374563	5.20382954068383e-08	0.137463852751686	4.61155152941837e-12
ENSMUSG00000028128	2.20964797468168e-133	5.30552746206663e-15	1.29582735820177e-05	0.999919686833818	0	6.73548925945444e-05
ENSMUSG00000032911	1.51274956641707e-06	1.56270436379858e-18	0.999804877014534	0.000193600373708237	2.02682178930754e-97	9.86219122203276e-09
ENSMUSG00000025804	0.0066768350945182	1.38718308116625e-18	0.993127642519892	0.000195511181694708	4.0656039577301e-66	1.12038952438033e-08
ENSMUSG00000023349	0.998943670915949	1.57447308035031e-21	0.00105616333583212	1.6573610580704e-07	1.39727610287776e-15	1.21113796010976e-11
ENSMUSG00000047810	0.995778709006288	5.04030648891375e-21	0.00422072173732987	5.69218089894092e-07	6.19273117273719e-20	3.82918431994293e-11
ENSMUSG00000027750	3.40636689311968e-43	4.93150063789898e-17	0.991353970845712	0.00864578589969951	0	2.43254588998646e-07
ENSMUSG00000022144	0.998702289111767	3.26928188601834e-21	0.00119448052332114	3.18959148580576e-07	0.000102911377936841	2.78266794335734e-11
ENSMUSG00000074934	0	4.57037697940215e-10	0	2.61951096957836e-112	0	0.999999999542962
ENSMUSG00000041828	2.1349689560098e-16	3.28355967566703e-17	0.995527421593953	0.00447224412780927	2.03683077534862e-143	3.34278237823846e-07
ENSMUSG00000105504	0.806743495180122	2.54497595463495e-21	0.000739390370502093	2.34629387123859e-07	0.192516879798111	2.18772567646413e-11
